personId,firstName,lastName,birthDate,school,country,heightInches,bodyWeightLbs,guard,forward,center,draftYear,draftRound,draftNumber
695,Eldridge,Recasner,,,USA,,,False,False,False,-22.0,-22.0,-22.0
2072,Michael,Redd,,,USA,,,True,False,False,2000.0,2.0,43.0
43201,Reggie,Redding,,,"",,,False,False,False,"","",""
1629629,Cam,Reddish,,,"",,,"","","","","",""
77925,Frank,Reddout,,,USA,,,False,True,False,1953.0,"",""
200755,JJ,Redick,,,USA,,,True,False,False,2006.0,1.0,11.0
77926,Marlon,Redmond,,,USA,,,True,False,False,1977.0,3.0,60.0
1628432,Davon,Reed,,,USA,,,True,False,False,2017.0,2.0,32.0
77927,Hub,Reed,,,USA,,,False,False,True,1958.0,2.0,14.0
2770,Justin,Reed,,,USA,,,False,True,False,2004.0,2.0,40.0
1630194,Paul,Reed,,,,,,,,,,,
77928,Ron,Reed,,,USA,,,False,True,False,1965.0,3.0,20.0
203186,Willie,Reed,,,USA,,,False,False,True,2011.0,0.0,0.0
77929,Willis,Reed,,,USA,,,False,False,True,1964.0,2.0,8.0
1642024,Alex,Reese,,,USA,,,False,False,False,-22.0,-22.0,-22.0
1642882,Julian,Reese,,,,,,,,,,,
1641810,Antonio,Reeves,,,,,,,,,,,
735,Bryant,Reeves,,,USA,,,False,False,True,1995.0,1.0,6.0
234,Khalid,Reeves,,,USA,,,True,False,False,1994.0,1.0,12.0
77932,Richie,Regan,,,USA,,,True,False,False,1953.0,1.0,4.0
77933,Don,Rehfeldt,,,USA,,,False,True,False,1950.0,1.0,2.0
77937,Billy,Reid,,,USA,,,True,False,False,1980.0,9.0,182.0
690,Don,Reid,,,USA,,,False,True,False,1995.0,2.0,58.0
462,J.R.,Reid,,,USA,,,False,True,False,1989.0,1.0,5.0
77935,Jim,Reid,,,USA,,,False,False,True,-22.0,-22.0,-22.0
1629675,Naz,Reid,,,,,,false,false,false,,,
77936,Robert,Reid,,,USA,,,False,True,False,1977.0,2.0,40.0
202385,Ryan,Reid,,,USA,,,False,True,False,2010.0,2.0,57.0
2876,Jared,Reiner,,,USA,,,False,False,True,-22.0,-22.0,-22.0
42570,Ben,Reis,,,"",,,"","","","","",""
77938,Joseph,Reiser,,,USA,,,True,False,False,1947.0,"",""
77939,Richard,Rellford,,,USA,,,False,True,False,1986.0,5.0,95.0
720,Terrence,Rencher,,,USA,,,True,False,False,1995.0,2.0,32.0
43204,Alex,Renfoe,,,"",,,"","","","","",""
77941,John,Rennicke,,,USA,,,True,False,False,1951.0,6.0,51.0
77942,Rob,Rensberger,,,USA,,,False,False,False,-22.0,-22.0,-22.0
981,Efthimios,Rentzias,,,Greece,,,False,False,True,1996.0,1.0,23.0
704,Shawn,Respert,,,USA,,,True,False,False,1995.0,1.0,8.0
56065,Tomas,Ress,,,"",,,"","","","","",""
77944,Kevin,Restani,,,USA,,,False,True,False,1974.0,3.0,39.0
44052,Xavi,Rey,,,"",,,"","","","","",""
56050,Felipe,Reyes,,,"",,,"","","","","",""
1629244,Cam,Reynolds,,,USA,,,False,True,False,-1.0,-1.0,-1.0
77945,George,Reynolds,,,USA,,,True,False,False,1969.0,9.0,117.0
77946,Jerry,Reynolds,,,USA,,,True,False,False,1985.0,1.0,22.0
1631197,Jared,Rhoden,,,,,,,,,,,
201652,Charles,Rhodes,,,"",,,"","","","","",""
77947,Gene,Rhodes,,,USA,,,False,False,False,-22.0,-22.0,-22.0
1518,Rodrick,Rhodes,,,USA,,,True,False,False,1997.0,1.0,24.0
11000,Pau,Ribas,,,"",,,"","","","","",""
2827,Darius,Rice,,,"",,,"","","","","",""
203318,Glen,Rice,,,USA,,,True,True,False,2013.0,2.0,35.0
779,Glen,Rice,,,USA,,,True,True,False,1989.0,1.0,4.0
1641811,Sir'Jabari,Rice,,,USA,,,False,False,False,-22.0,-22.0,-22.0
201181,Chris,Richard,,,USA,,,False,True,False,2007.0,2.0,41.0
266283,Chris,Richard,,,"",,,"","","","","",""
1626710,Patrick,Richard,,,"",,,"","","","","",""
1642954,Will,Richard,,,,,,,,,,,
1630208,Nick,Richards,,,,,,,,,,,
201248,Anthony,Richardson,,,"",,,"","","","","",""
77950,Clint,Richardson,,,USA,,,True,False,False,1979.0,2.0,36.0
1642859,Jase,Richardson,,,,,,,,,,,
2202,Jason,Richardson,,,USA,,,True,False,False,2001.0,1.0,5.0
200978,Jeremy,Richardson,,,USA,,,True,True,False,-1.0,-1.0,-1.0
1626196,Josh,Richardson,,,"",,,"","","","","",""
1627781,Malachi,Richardson,,,USA,,,True,False,False,2016.0,1.0,22.0
77952,Micheal Ray,Richardson,,,USA,,,True,False,False,1978.0,1.0,4.0
2369,Norman,Richardson,,,USA,,,True,False,False,-22.0,-22.0,-22.0
71,Pooh,Richardson,,,USA,,,True,False,False,1989.0,1.0,10.0
2047,Quentin,Richardson,,,USA,,,False,True,False,2000.0,1.0,18.0
1642019,Will,Richardson,,,USA,,,False,False,False,-22.0,-22.0,-22.0
1642955,Kadary,Richmond,,,,,,,,,,,
782,Mitch,Richmond,,,USA,,,True,False,False,1988.0,1.0,5.0
77954,John,Richter,,,USA,,,False,True,False,1959.0,1.0,6.0
2598,Rick,Rickert,,,"",,,"","","","","",""
77955,Dick,Ricketts,,,USA,,,False,True,False,1955.0,1.0,1.0
375,Isaiah,Rider,,,USA,,,True,False,False,1993.0,1.0,5.0
77957,Jackie,Ridgle,,,USA,,,True,False,False,1971.0,3.0,41.0
2557,Luke,Ridnour,,,USA,,,True,False,False,2003.0,1.0,14.0
77958,Mel,Riebe,,,USA,,,False,False,False,-22.0,-22.0,-22.0
77959,Jim,Riffey,,,USA,,,False,True,False,-22.0,-22.0,-22.0
2541,Antoine,Rigaudeau,,,France,,,True,False,False,-1.0,-1.0,-1.0
545,Righetti,Righetti,,,"",,,"","","","","",""
77960,Tom,Riker,,,USA,,,False,True,False,1972.0,1.0,8.0
77963,Bob,Riley,,,USA,,,False,True,False,1970.0,5.0,82.0
35,Eric,Riley,,,USA,,,False,False,True,1993.0,2.0,33.0
77962,Pat,Riley,,,USA,,,True,False,False,1967.0,1.0,7.0
77964,Ron,Riley,,,USA,,,False,True,False,1972.0,3.0,38.0
1642860,Will,Riley,,,,,,,,,,,
1630203,Grant,Riller,,,USA,,,True,False,False,2020.0,2.0,56.0
77965,Rich,Rinaldi,,,USA,,,True,False,False,1971.0,3.0,43.0
77966,Mike,Riordan,,,USA,,,False,True,False,1967.0,12.0,128.0
1642258,Zaccharie,Risacher,,,,,,false,false,false,,,
77967,Arnie,Risen,,,USA,,,False,False,True,-1.0,-1.0,-1.0
77968,Goebel,Ritter,,,USA,,,True,False,False,-22.0,-22.0,-22.0
77969,Ramon,Rivas,,,Puerto Rico,,,False,True,False,-1.0,-1.0,-1.0
101245,Filiberto,Rivera,,,"",,,"","","","","",""
203085,Austin,Rivers,,,USA,,,True,False,False,2012.0,1.0,10.0
77970,David,Rivers,,,USA,,,True,False,False,1988.0,1.0,25.0
470,Doc,Rivers,,,USA,,,True,False,False,1983.0,2.0,31.0
77972,Lee,Robbins,,,USA,,,False,True,False,-1.0,-1.0,-1.0
1641857,Liam,Robbins,,,USA,,,False,False,True,-22.0,-22.0,-22.0
203460,Andre,Roberson,,,USA,,,True,True,False,2013.0,1.0,26.0
101194,Anthony,Roberson,,,USA,,,True,False,False,-22.0,-22.0,-22.0
1629166,Jeff,Roberson,,,"",,,"","","","","",""
77973,Rick,Roberson,,,USA,,,False,False,True,1969.0,1.0,15.0
2121,Terrance,Roberson,,,USA,,,"","","",-1.0,-1.0,-1.0
77975,Anthony,Roberts,,,USA,,,False,True,False,1977.0,1.0,21.0
77979,Bill,Roberts,,,USA,,,"","","",-1.0,-1.0,-1.0
203148,Brian,Roberts,,,USA,,,True,False,False,-1.0,-1.0,-1.0
122,Fred,Roberts,,,USA,,,False,True,False,1982.0,2.0,27.0
1626294,Jaleel,Roberts,,,"",,,"","","","","",""
77977,Joe,Roberts,,,USA,,,False,True,False,1960.0,3.0,21.0
196294558,Josh,Roberts,,,"",,,"","","","","",""
101160,Lawrence,Roberts,,,USA,,,False,True,False,2005.0,2.0,55.0
77978,Marv,Roberts,,,USA,,,False,True,False,1971.0,3.0,45.0
914,Stanley,Roberts,,,USA,,,False,False,True,1991.0,1.0,23.0
204040,Ronald,Roberts Jr.,,,"",,,"","","","","",""
926,Alvin,Robertson,,,USA,,,True,False,False,1984.0,1.0,7.0
600015,Oscar,Robertson,,,USA,,,True,False,False,1960.0,1.0,1.0
1926,Ryan,Robertson,,,USA,,,True,False,False,1999.0,2.0,45.0
77983,Tony,Robertson,,,USA,,,True,False,False,1977.0,4.0,88.0
77984,Rick,Robey,,,USA,,,False,False,True,1978.0,1.0,3.0
201015,Antywane,Robinson,,,"",,,"","","","","",""
2774,Bernard,Robinson,,,USA,,,True,True,False,2004.0,2.0,45.0
200583,Brandon,Robinson,,,"",,,"","","","","",""
997,Chris,Robinson,,,USA,,,True,False,False,1996.0,2.0,51.0
77986,Cliff T.,Robinson,,,USA,,,False,True,False,1979.0,1.0,11.0
361,Clifford,Robinson,,,USA,,,False,True,True,1989.0,2.0,36.0
764,David,Robinson,,,USA,,,False,False,True,1987.0,1.0,1.0
200845,Dawan,Robinson,,,"",,,"","","","","",""
1628421,Devin,Robinson,,,USA,,,False,True,False,2017.0,"",""
1629130,Duncan,Robinson,,,,,,,,,,,
1944,Eddie,Robinson,,,USA,,,False,True,False,-22.0,-22.0,-22.0
77988,Flynn,Robinson,,,USA,,,True,False,False,1965.0,2.0,15.0
201648,Frank,Robinson,,,"",,,"","","","","",""
7009,Frank,Robinson,,,"",,,"","","","","",""
299,Glenn,Robinson,,,USA,,,False,True,False,1994.0,1.0,1.0
77989,Jackie,Robinson,,,USA,,,False,True,False,1978.0,4.0,67.0
1554,Jamal,Robinson,,,USA,,,"","","",1997.0,"",""
381,James,Robinson,,,USA,,,True,False,False,1993.0,1.0,21.0
1629010,Jerome,Robinson,,,USA,,,True,False,False,2018.0,1.0,13.0
1629620,Justin,Robinson,,,USA,,,True,False,False,2019.0,"",""
1683,Larry,Robinson,,,USA,,,True,False,False,-1.0,-1.0,-1.0
1629011,Mitchell,Robinson,,,,,,false,false,false,,,
101126,Nate,Robinson,,,USA,,,True,False,False,2005.0,1.0,21.0
77994,Oliver,Robinson,,,USA,,,True,False,False,1982.0,2.0,24.0
1631115,Orlando,Robinson,,,,,,,,,,,
716,Rumeal,Robinson,,,USA,,,True,False,False,1990.0,1.0,10.0
201781,Russell,Robinson,,,"",,,"","","","","",""
202383,Stanley,Robinson,,,"",,,"","","","","",""
203080,Thomas,Robinson,,,USA,,,False,True,False,2012.0,1.0,5.0
77993,Truck,Robinson,,,USA,,,False,True,False,1974.0,2.0,22.0
77996,Wayne,Robinson,,,USA,,,False,True,False,1980.0,2.0,31.0
203922,Glenn,Robinson III,,,USA,,,False,True,False,2014.0,2.0,40.0
1630526,Jeremiah,Robinson-Earl,,,,,,,,,,,
77997,Bill,Robinzine,,,USA,,,False,True,False,1975.0,1.0,10.0
77998,Dave,Robisch,,,USA,,,False,False,True,1971.0,3.0,44.0
1629676,Isaiah,Roby,,,USA,,,False,True,False,2019.0,2.0,45.0
196295096,Isaiah,Roby,,,"",,,"","","","","",""
6010,Mason,Rocca,,,"",,,"","","","","",""
77999,Red,Rocha,,,USA,,,False,False,True,1947.0,"",""
78000,John,Roche,,,USA,,,True,False,False,1971.0,1.0,14.0
78001,Gene,Rock,,,USA,,,True,False,False,-1.0,-1.0,-1.0
78002,Jack,Rocker,,,USA,,,False,False,True,-22.0,-22.0,-22.0
1631223,David,Roddy,,,,,,,,,,,
78003,Guy,Rodgers,,,USA,,,True,False,False,-22.0,-22.0,-22.0
202078,Leon,Rodgers,,,"",,,"","","","","",""
1642485,DJ,Rodman,,,,,,,,,,,
23,Dennis,Rodman,,,USA,,,False,True,False,1986.0,2.0,27.0
1629285,Angel,Rodriguez,,,"",,,"","","","","",""
52526,Angel,Rodriguez,,,"",,,False,False,False,"","",""
40055,Berni,Rodriguez,,,"",,,"","","","","",""
1629184,Desi,Rodriguez,,,"",,,"","","","","",""
196294538,Sergio,Rodriguez,,,"",,,"","","","","",""
200771,Sergio,Rodriguez,,,Spain,,,True,False,False,2006.0,1.0,27.0
56052,Sergio,Rodriguez,,,"",,,"","","","","",""
691,Lou,Roe,,,USA,,,False,True,False,1995.0,2.0,30.0
435,Carlos,Rogers,,,USA,,,False,True,True,1994.0,1.0,11.0
78007,Johnny,Rogers,,,USA,,,False,True,False,1986.0,2.0,34.0
78008,Marshall,Rogers,,,USA,,,True,False,False,1976.0,2.0,34.0
202418,Matt,Rogers,,,"",,,"","","","","",""
915,Rodney,Rogers,,,USA,,,False,True,False,1993.0,1.0,9.0
964,Roy,Rogers,,,USA,,,False,True,False,1996.0,1.0,22.0
78010,Al,Roges,,,USA,,,False,True,False,-1.0,-1.0,-1.0
78011,Ken,Rohloff,,,USA,,,True,False,False,1963.0,7.0,59.0
202375,Magnum,Rolle,,,Bahamas,,,False,True,False,2010.0,2.0,51.0
78012,Kenny,Rollins,,,USA,,,True,False,False,1948.0,"",""
78013,Phil,Rollins,,,USA,,,True,False,False,1956.0,"",""
1631157,Ryan,Rollins,,,,,,,,,,,
78014,Tree,Rollins,,,USA,,,False,False,True,1977.0,1.0,14.0
78015,Lorenzo,Romar,,,USA,,,True,False,False,1980.0,7.0,141.0
200765,Rajon,Rondo,,,USA,,,True,False,False,2006.0,1.0,21.0
399,Sean,Rooks,,,USA,,,False,False,True,1992.0,2.0,30.0
201565,Derrick,Rose,,,USA,,,True,False,False,2008.0,1.0,1.0
147,Jalen,Rose,,,USA,,,True,True,False,1994.0,1.0,13.0
990,Malik,Rose,,,USA,,,False,True,False,1996.0,2.0,44.0
78016,Robert,Rose,,,USA,,,False,True,False,-1.0,-1.0,-1.0
78017,Alexander,Rosenberg,,,USA,,,True,False,False,-1.0,-1.0,-1.0
78018,Lennie,Rosenbluth,,,USA,,,False,True,False,1957.0,1.0,6.0
78019,Hank,Rosenstein,,,USA,,,False,True,False,-1.0,-1.0,-1.0
78020,Dick,Rosenthal,,,USA,,,False,True,False,1954.0,1.0,4.0
2624,Quinton,Ross,,,USA,,,False,False,False,-22.0,-22.0,-22.0
203082,Terrence,Ross,,,USA,,,True,True,False,2012.0,1.0,8.0
64142,David,Rossetto,,,"",,,"","","","","",""
78021,Doug,Roth,,,USA,,,False,True,False,1989.0,2.0,41.0
42571,Moran,Roth,,,"",,,"","","","","",""
78022,Scott,Roth,,,USA,,,False,True,False,1985.0,4.0,82.0
7010,Robert,Rothbart,,,"",,,"","","","","",""
78023,Irv,Rothenberg,,,USA,,,False,False,True,1947.0,"",""
78024,Mickey,Rottner,,,USA,,,True,False,False,-1.0,-1.0,-1.0
43238,Rene,Rougeau,,,"",,,False,False,False,"","",""
78025,Dan,Roundfield,,,USA,,,False,True,False,1975.0,2.0,28.0
78026,Giff,Roux,,,USA,,,False,True,False,-1.0,-1.0,-1.0
78027,Ron,Rowan,,,USA,,,False,True,False,1986.0,3.0,67.0
78028,Curtis,Rowe,,,USA,,,False,True,False,1971.0,1.0,11.0
1642050,Jackson,Rowe,,,,,,,,,,,
78029,Jim,Rowinski,,,USA,,,False,False,True,1984.0,4.0,86.0
78030,Derrick,Rowland,,,USA,,,False,True,False,1981.0,10.0,211.0
78031,Brian,Rowsom,,,USA,,,False,True,False,1987.0,2.0,34.0
200750,Brandon,Roy,,,USA,,,True,False,False,2006.0,1.0,6.0
140,Donald,Royal,,,USA,,,False,True,False,1987.0,3.0,52.0
78033,Bob,Royer,,,USA,,,True,False,False,1949.0,8.0,""
32,Clifford,Rozier,,,USA,,,False,False,True,1994.0,1.0,16.0
1626179,Terry,Rozier,,,,,,,,,,,
201937,Ricky,Rubio,,,Spain,,,True,False,False,2009.0,1.0,5.0
8013,Ricky,Rubio,,,"",,,"","","","","",""
196294602,Mantas,Rubstavicius,,,"",,,"","","","","",""
2462,Guy,Rucker,,,USA,,,False,True,True,1999.0,"",""
78035,Delaney,Rudd,,,USA,,,True,False,False,1985.0,4.0,83.0
78036,John,Rudd,,,USA,,,False,True,False,1978.0,2.0,32.0
204014,Damjan,Rudez,,,Croatia,,,False,True,False,-1.0,-1.0,-1.0
78037,John,Rudometkin,,,USA,,,False,True,False,1962.0,2.0,9.0
1913,Michael,Ruffin,,,USA,,,False,True,True,1999.0,2.0,32.0
460,Trevor,Ruffin,,,USA,,,True,False,False,-22.0,-22.0,-22.0
78039,Paul,Ruffner,,,USA,,,False,False,True,1970.0,2.0,28.0
196294594,Jared,Ruiz,,,"",,,"","","","","",""
78040,Joe,Ruklick,,,USA,,,False,True,False,1959.0,2.0,9.0
78041,Jeff,Ruland,,,USA,,,False,False,True,1980.0,2.0,25.0
78042,Bob,Rule,,,USA,,,False,False,True,1967.0,2.0,19.0
78043,Jerry,Rullo,,,USA,,,True,False,False,-1.0,-1.0,-1.0
1641712,Rayan,Rupert,,,,,,,,,,,
1966938187,Ethan,Rusbatch,,,"",,,"","","","","",""
474,Stefano,Rusconi,,,Italy,,,False,True,False,1990.0,2.0,52.0
201575,Brandon,Rush,,,USA,,,True,True,False,2008.0,1.0,13.0
2416,Kareem,Rush,,,USA,,,True,False,False,2002.0,1.0,20.0
78049,Bill,Russell,,,USA,,,False,False,True,1956.0,1.0,2.0
935,Bryon,Russell,,,USA,,,True,True,False,1993.0,2.0,45.0
78047,Campy,Russell,,,USA,,,False,True,False,1974.0,1.0,8.0
78045,Cazzie,Russell,,,USA,,,False,True,False,1966.0,1.0,1.0
1626156,D'Angelo,Russell,,,,,,false,false,false,,,
78046,Frank,Russell,,,USA,,,True,False,False,1972.0,3.0,35.0
201041,Walker,Russell,,,USA,,,True,False,False,1982.0,4.0,78.0
78048,Walker,Russell,,,USA,,,True,False,False,1982.0,4.0,78.0
1642504,Cormac,Ryan,,,,,,,,,,,
1630346,Matt,Ryan,,,,,,,,,,,
717,Arvydas,Sabonis,,,Lithuania,,,False,False,True,1986.0,1.0,24.0
1627734,Domantas,Sabonis,,,,,,false,false,false,,,
203135,Robert,Sacre,,,Canada,,,False,False,True,2012.0,2.0,60.0
44055,Victor,Sada,,,"",,,"","","","","",""
8014,Victor,Sada,,,"",,,"","","","","",""
78050,Ed,Sadowski,,,USA,,,False,False,True,-1.0,-1.0,-1.0
52604,Selem,Safar,,,"",,,"","","","","",""
78051,Kenny,Sailors,,,USA,,,True,False,False,-1.0,-1.0,-1.0
27002,Sani,Sakakini,,,"",,,False,False,False,"","",""
1642275,Tidjane,Salaun,,,,,,,,,,,
40084,Dainius,Salenga,,,"",,,"","","","","",""
927,John,Salley,,,USA,,,False,True,True,1986.0,1.0,11.0
1642282,Hunter,Sallis,,,,,,,,,,,
2422,John,Salmons,,,USA,,,False,True,False,2002.0,1.0,26.0
1089,Kevin,Salvadori,,,USA,,,False,False,True,-1.0,-1.0,-1.0
2066,Soumaila,Samake,,,Mali,,,False,False,True,2000.0,2.0,36.0
1629677,Luka,Samanic,,,Croatia,,,False,True,False,2019.0,1.0,19.0
200798,Cheikh,Samb,,,Senegal,,,False,False,True,2006.0,2.0,51.0
41549,Cheikh,Samb,,,"",,,"","","","","",""
1629102,Brandon,Sampson,,,USA,,,True,False,False,2018.0,"",""
203960,JaKarr,Sampson,,,USA,,,False,True,False,-1.0,-1.0,-1.0
2441,Jamal,Sampson,,,USA,,,False,True,True,2002.0,2.0,46.0
78055,Ralph,Sampson,,,USA,,,False,False,True,1983.0,1.0,1.0
1642487,Tyrese,Samuel,,,,,,,,,,,
202396,Samardo,Samuels,,,Jamaica,,,"","","",-1.0,-1.0,-1.0
1631257,Jermaine,Samuels Jr.,,,USA,,,False,True,False,-22.0,-22.0,-22.0
11253,Fernando,San Emeterio,,,"",,,"","","","","",""
40063,Alfonso,Sanchez,,,"",,,"","","","","",""
204044,Orlando,Sanchez,,,"",,,"","","","","",""
2143,Pepe,Sanchez,,,Argentina,,,True,False,False,-1.0,-1.0,-1.0
40017,Sergio,Sanchez,,,"",,,"","","","","",""
78057,Frankie,Sanders,,,USA,,,False,True,False,1978.0,1.0,20.0
1874,Jeff,Sanders,,,USA,,,False,True,False,1989.0,1.0,20.0
1642920,Kobe,Sanders,,,,,,,,,,,
202336,Larry,Sanders,,,USA,,,False,False,False,2010.0,1.0,15.0
2684,Melvin,Sanders,,,USA,,,True,True,False,-1.0,-1.0,-1.0
78059,Mike,Sanders,,,USA,,,False,True,False,1982.0,4.0,74.0
78060,Thomas,Sanders,,,USA,,,False,True,False,1960.0,1.0,8.0
52610,Matias,Sandes,,,"",,,"","","","","",""
101257,Eric,Sandrin,,,"",,,"","","","","",""
56064,Viktor,Sanikidze,,,"",,,"","","","","",""
1641766,Adama,Sanogo,,,Mali,,,False,True,False,-22.0,-22.0,-22.0
2091,Daniel,Santiago,,,Puerto Rico,,,False,False,True,-1.0,-1.0,-1.0
40065,Daniel,Santiago,,,"",,,"","","","","",""
78061,Bob,Santini,,,USA,,,False,True,False,1953.0,5.0,""
1630611,Gui,Santos,,,,,,,,,,,
196295089,Marcio,Santos,,,"",,,"","","","","",""
1966938131,Marcio,Santos,,,"",,,"","","","","",""
196294093,Alon,Sapir,,,"",,,"","","","","",""
78062,Wayne,Sappleton,,,USA,,,False,True,False,1982.0,2.0,38.0
1642879,Ben,Saraf,,,,,,false,false,false,,,
196295100,Ben,Saraf,,,"",,,False,False,False,"","",""
203967,Dario,Saric,,,,,,,,,,,
1642259,Alex,Sarr,,,,,,false,false,false,,,
1630846,Olivier,Sarr,,,,,,,,,,,
987,Jason,Sasser,,,USA,,,False,True,False,1996.0,2.0,41.0
2219,Jeryl,Sasser,,,USA,,,True,False,False,2001.0,1.0,22.0
1631204,Marcus,Sasser,,,,,,,,,,,
2781,Romain,Sato,,,"",,,"","","","","",""
56003,Romain,Sato,,,"",,,"","","","","",""
203107,Tomas,Satoransky,,,Czech Republic,,,True,False,False,2012.0,2.0,32.0
2261,Kenny,Satterfield,,,USA,,,True,False,False,2001.0,2.0,53.0
78063,Frank,Saul,,,USA,,,True,False,False,1949.0,1.0,10.0
78064,Woody,Sauldsberry,,,USA,,,False,True,False,1957.0,8.0,60.0
78065,Fred,Saunders,,,USA,,,False,True,False,1974.0,2.0,31.0
1626201,Wesley,Saunders,,,"",,,"","","","","",""
78066,Don,Savage,,,USA,,,False,True,False,1951.0,2.0,14.0
43310,Oguz,Savas,,,"",,,False,False,False,"","",""
56006,Oguz,Savas,,,"",,,"","","","","",""
522,Savkov,Savkov,,,"",,,"","","","","",""
2453,Predrag,Savovic,,,Serbia,,,True,False,False,-22.0,-22.0,-22.0
40091,Alexey,Savrasenko,,,"",,,"","","","","",""
78067,Alan,Sawyer,,,USA,,,False,True,False,1950.0,3.0,""
52601,Santiago,Scala,,,"",,,"","","","","",""
2243,Brian,Scalabrine,,,USA,,,False,True,False,2001.0,2.0,34.0
2637,Alex,Scales,,,USA,,,True,False,False,-1.0,-1.0,-1.0
78068,Dewayne,Scales,,,USA,,,False,True,False,1980.0,2.0,36.0
78069,Frank,Schade,,,USA,,,True,False,False,1972.0,4.0,53.0
78070,Ben,Schadler,,,USA,,,False,True,False,1947.0,"",""
78071,Herm,Schaefer,,,USA,,,True,False,False,-1.0,-1.0,-1.0
78072,Bob,Schafer,,,USA,,,True,False,False,1955.0,3.0,17.0
56073,Heiko,Schaffartzik,,,"",,,"","","","","",""
1630648,Jordan,Schakel,,,USA,,,True,False,False,-1.0,-1.0,-1.0
78073,Ben,Scharnus,,,USA,,,False,True,False,-1.0,-1.0,-1.0
1966938136,Carlos,Schattmann,,,"",,,"","","","","",""
78074,Marv,Schatzman,,,USA,,,False,True,False,1949.0,"",""
78075,Fred,Schaus,,,USA,,,False,True,False,-22.0,-22.0,-22.0
7,Dan,Schayes,,,USA,,,False,False,True,1981.0,1.0,13.0
78076,Dolph,Schayes,,,USA,,,False,True,False,1948.0,1.0,4.0
78078,Ossie,Schectman,,,USA,,,True,False,False,-1.0,-1.0,-1.0
88,Steve,Scheffler,,,USA,,,False,True,False,1990.0,2.0,39.0
78080,Tom,Scheffler,,,USA,,,False,False,True,1977.0,6.0,117.0
1631248,Baylor,Scheierman,,,,,,,,,,,
78081,Dave,Schellhase,,,USA,,,True,False,False,1966.0,1.0,10.0
101195,Luke,Schenscher,,,USA,,,False,False,True,-22.0,-22.0,-22.0
78082,Herb,Scherer,,,USA,,,False,False,True,1950.0,2.0,""
202416,Jon,Scheyer,,,"",,,"","","","","",""
368,Dwayne,Schintzius,,,USA,,,False,False,True,1990.0,1.0,24.0
78084,Dale,Schlueter,,,USA,,,False,False,True,1967.0,6.0,63.0
78085,Otto,Schnellbacher,,,USA,,,False,False,False,-22.0,-22.0,-22.0
78086,Dick,Schnittker,,,USA,,,False,True,False,1950.0,1.0,4.0
78087,Russ,Schoene,,,USA,,,False,True,False,1982.0,2.0,45.0
1629678,Admiral,Schofield,,,United Kingdom,,,False,True,False,2019.0,2.0,42.0
78088,Dave,Scholz,,,USA,,,False,True,False,1969.0,4.0,56.0
78089,Milt,Schoon,,,USA,,,False,False,True,-1.0,-1.0,-1.0
267636,Sofoklis,Schortsanitis,,,"",,,"","","","","",""
96,Detlef,Schrempf,,,USA,,,False,True,False,1985.0,1.0,8.0
203471,Dennis,Schroder,,,,,,false,false,false,,,
78091,Howie,Schultz,,,USA,,,False,True,False,-1.0,-1.0,-1.0
56071,Sven,Schultze,,,"",,,"","","","","",""
78092,Dick,Schulz,,,USA,,,False,True,False,-1.0,-1.0,-1.0
78093,John,Schweitz,,,USA,,,True,False,False,1982.0,6.0,138.0
2449,Luis,Scola,,,Argentina,,,False,True,False,2002.0,2.0,55.0
64093,Luis,Scola,,,"",,,False,True,False,"","",""
78094,Freddie,Scolari,,,USA,,,True,False,False,-1.0,-1.0,-1.0
78095,Alvin,Scott,,,USA,,,False,True,False,1977.0,7.0,136.0
1064,Brent,Scott,,,USA,,,False,True,True,-1.0,-1.0,-1.0
2,Byron,Scott,,,USA,,,True,False,False,1983.0,1.0,4.0
203163,Carleton,Scott,,,"",,,"","","","","",""
78097,Charlie,Scott,,,USA,,,True,False,False,1970.0,7.0,106.0
192,Dennis,Scott,,,USA,,,False,True,False,1990.0,1.0,4.0
1628677,Durand,Scott,,,"",,,"","","","","",""
1109,James,Scott,,,USA,,,False,True,False,-1.0,-1.0,-1.0
203118,Mike,Scott,,,USA,,,False,True,False,2012.0,2.0,43.0
78100,Ray,Scott,,,USA,,,False,True,False,1961.0,1.0,4.0
1626263,Shannon,Scott,,,"",,,"","","","","",""
1035,Shawnelle,Scott,,,USA,,,False,False,True,1994.0,2.0,43.0
1630286,Tre,Scott,,,USA,,,False,False,False,-22.0,-22.0,-22.0
1630206,Jay,Scrubb,,,USA,,,False,False,False,2020.0,2.0,55.0
78102,Carey,Scurry,,,USA,,,False,True,False,1985.0,2.0,37.0
1631220,Dereon,Seabron,,,USA,,,True,False,False,-1.0,-1.0,-1.0
78103,Bruce,Seals,,,USA,,,False,True,False,1975.0,2.0,21.0
1578,Shea,Seals,,,USA,,,True,False,False,-1.0,-1.0,-1.0
907,Malik,Sealy,,,USA,,,True,True,False,1992.0,1.0,14.0
203204,Devin,Searcy,,,"",,,"","","","","",""
78105,Ed,Searcy,,,USA,,,False,True,False,1974.0,5.0,82.0
78106,Ken,Sears,,,USA,,,False,True,False,1955.0,1.0,4.0
1641813,Mark,Sears,,,,,,,,,,,
78107,Wayne,See,,,USA,,,True,False,False,-1.0,-1.0,-1.0
200757,Thabo,Sefolosha,,,Switzerland,,,True,True,False,2006.0,1.0,13.0
56090,Lior,Segev,,,"",,,"","","","","",""
